,CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct
7902,17315.0,F,New York,10.0,48137.0,2019-12-26,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/26/2019,4000.0,1881.66,12,NE30,30.0
7903,17315.0,F,New York,10.0,48139.0,2019-12-26,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/26/2019,4000.0,1881.66,12,NE30,30.0
7904,14911.0,F,California,34.0,45515.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7905,14911.0,F,California,34.0,45520.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7906,14911.0,F,California,34.0,45521.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7907,14911.0,F,California,34.0,45526.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7908,14911.0,F,California,34.0,45538.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7909,14911.0,F,California,34.0,45547.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7910,14911.0,F,California,34.0,45549.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Not Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7911,14911.0,F,California,34.0,45549.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7912,14911.0,F,California,34.0,45550.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7913,15240.0,M,New York,40.0,45507.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7914,15240.0,M,New York,40.0,45508.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,6.5,Not Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7915,12712.0,M,Chicago,37.0,45598.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7916,12712.0,M,Chicago,37.0,45603.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7917,17675.0,F,New York,17.0,45578.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7918,17675.0,F,New York,17.0,45583.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2.0,202.84,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7919,17675.0,F,New York,17.0,45587.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7920,17675.0,F,New York,17.0,45595.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7921,15881.0,M,New York,34.0,45503.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7922,15881.0,M,New York,34.0,45506.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7923,15881.0,M,New York,34.0,45507.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2.0,202.84,6.5,Not Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7924,16570.0,M,New York,15.0,45637.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7925,16570.0,M,New York,15.0,45642.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7926,12626.0,F,California,30.0,45596.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7927,12626.0,F,California,30.0,45597.0,2019-12-04,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7928,17314.0,M,Washington DC,24.0,45626.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7929,17314.0,M,Washington DC,24.0,45627.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7930,17314.0,M,Washington DC,24.0,45628.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Not Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7931,17314.0,M,Washington DC,24.0,45630.0,2019-12-04,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Not Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7932,17147.0,F,Chicago,24.0,45571.0,2019-12-04,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/4/2019,3500.0,909.19,12,NE30,30.0
7933,17511.0,F,Chicago,25.0,45662.0,2019-12-05,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,12.99,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7934,17511.0,F,Chicago,25.0,45672.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7935,17511.0,F,Chicago,25.0,45688.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7936,17511.0,F,Chicago,25.0,45693.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7937,17511.0,F,Chicago,25.0,45696.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Not Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7938,17884.0,F,Chicago,37.0,45789.0,2019-12-05,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7939,17884.0,F,Chicago,37.0,45791.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7940,18055.0,F,Washington DC,18.0,45752.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7941,18055.0,F,Washington DC,18.0,45753.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7942,18055.0,F,Washington DC,18.0,45754.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7943,18055.0,F,Washington DC,18.0,45758.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,12.99,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7944,15039.0,F,Chicago,19.0,45724.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7945,15039.0,F,Chicago,19.0,45740.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,19.99,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7946,16612.0,F,California,17.0,45698.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7947,16612.0,F,California,17.0,45699.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7948,16612.0,F,California,17.0,45705.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7949,16612.0,F,California,17.0,45708.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,12.99,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7950,16612.0,F,California,17.0,45709.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7951,16612.0,F,California,17.0,45711.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7952,16612.0,F,California,17.0,45712.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7953,16612.0,F,California,17.0,45715.0,2019-12-05,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7954,14627.0,F,Chicago,46.0,45749.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7955,17356.0,F,Chicago,8.0,45762.0,2019-12-05,GGOENEBQ086599,Nest Cam IQ - CA,Nest,1.0,274.19,8.7,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7956,17356.0,F,Chicago,8.0,45763.0,2019-12-05,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7957,17356.0,F,Chicago,8.0,45767.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7958,17356.0,F,Chicago,8.0,45771.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,12.99,Clicked,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7959,12477.0,F,California,10.0,45796.0,2019-12-05,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/5/2019,3500.0,2973.53,12,NE30,30.0
7960,17511.0,F,Chicago,25.0,46317.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7961,12682.0,F,Chicago,33.0,46281.0,2019-12-10,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7962,12682.0,F,Chicago,33.0,46281.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7963,12682.0,F,Chicago,33.0,46281.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7964,12682.0,F,Chicago,33.0,46285.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7965,12682.0,F,Chicago,33.0,46366.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7966,12682.0,F,Chicago,33.0,46367.0,2019-12-10,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7967,16161.0,M,New York,10.0,46338.0,2019-12-10,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7968,16161.0,M,New York,10.0,46338.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7969,16161.0,M,New York,10.0,46340.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7970,16161.0,M,New York,10.0,46346.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,12.99,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7971,16161.0,M,New York,10.0,46348.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Not Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7972,16161.0,M,New York,10.0,46349.0,2019-12-10,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7973,16161.0,M,New York,10.0,46349.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7974,16161.0,M,New York,10.0,46350.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7975,16161.0,M,New York,10.0,46353.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7976,16161.0,M,New York,10.0,46355.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7977,16779.0,M,Washington DC,11.0,46337.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7978,12540.0,F,Chicago,25.0,46289.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7979,12540.0,F,Chicago,25.0,46294.0,2019-12-10,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7980,12540.0,F,Chicago,25.0,46300.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,12.99,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7981,13629.0,F,New York,22.0,46360.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7982,13629.0,F,New York,22.0,46363.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7983,12676.0,F,California,38.0,46325.0,2019-12-10,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7984,12676.0,F,California,38.0,46328.0,2019-12-10,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/10/2019,4000.0,3897.2,12,NE30,30.0
7985,13694.0,F,California,44.0,47702.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7986,13488.0,F,California,22.0,47674.0,2019-12-20,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7987,13488.0,F,California,22.0,47678.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7988,13488.0,F,California,22.0,47680.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7989,13488.0,F,California,22.0,47691.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Not Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7990,13488.0,F,California,22.0,47691.0,2019-12-20,GGOENEBQ093499,Nest Detect - USA,Nest,4.0,49.95,6.5,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7991,13488.0,F,California,22.0,47697.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,6.5,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7992,13230.0,M,California,30.0,47656.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7993,13230.0,M,California,30.0,47661.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7994,13230.0,M,California,30.0,47668.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Not Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7995,13230.0,M,California,30.0,47669.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7996,17507.0,F,California,25.0,47616.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7997,17507.0,F,California,25.0,47617.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7998,17507.0,F,California,25.0,47617.0,2019-12-20,GGOENEBQ093499,Nest Detect - USA,Nest,1.0,49.95,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
7999,17507.0,F,California,25.0,47617.0,2019-12-20,GGOENEBQ093599,Nest Tag - USA,Nest,1.0,20.39,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8000,17507.0,F,California,25.0,47618.0,2019-12-20,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,12.99,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8001,17507.0,F,California,25.0,47620.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,19.99,Not Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8002,17507.0,F,California,25.0,47620.0,2019-12-20,GGOENEBQ093499,Nest Detect - USA,Nest,3.0,49.95,19.99,Not Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8003,17507.0,F,California,25.0,47621.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8004,17507.0,F,California,25.0,47632.0,2019-12-20,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8005,13208.0,F,Chicago,4.0,47639.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,19.02,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8006,13208.0,F,Chicago,4.0,47645.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8007,17334.0,F,Washington DC,8.0,47707.0,2019-12-20,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8008,17334.0,F,Washington DC,8.0,47708.0,2019-12-20,GGOENEBQ093499,Nest Detect - USA,Nest,2.0,49.95,6.5,Not Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8009,13871.0,F,New York,17.0,47716.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8010,13871.0,F,New York,17.0,47717.0,2019-12-20,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8011,13871.0,F,New York,17.0,47720.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,2.0,100.91,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8012,13871.0,F,New York,17.0,47724.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8013,13871.0,F,New York,17.0,47728.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,19.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8014,13871.0,F,New York,17.0,47731.0,2019-12-20,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8015,16938.0,F,New Jersey,7.0,47734.0,2019-12-20,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,12.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8016,16938.0,F,New Jersey,7.0,47737.0,2019-12-20,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,19.99,Clicked,0.05,12/20/2019,4500.0,2876.39,12,NE30,30.0
8017,16210.0,M,New York,49.0,47078.0,2019-12-15,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2.0,202.84,19.99,Not Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8018,12600.0,M,New York,39.0,47080.0,2019-12-15,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8019,14309.0,F,New Jersey,49.0,47071.0,2019-12-15,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8020,17337.0,F,California,44.0,46948.0,2019-12-15,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,12.99,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8021,17337.0,F,California,44.0,46948.0,2019-12-15,GGOENEBQ093499,Nest Detect - USA,Nest,1.0,49.95,12.99,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8022,17337.0,F,California,44.0,46955.0,2019-12-15,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2.0,202.84,6.5,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8023,17337.0,F,California,44.0,46956.0,2019-12-15,GGOENEBQ093499,Nest Detect - USA,Nest,2.0,49.95,6.5,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8024,17337.0,F,California,44.0,46956.0,2019-12-15,GGOENEBQ093599,Nest Tag - USA,Nest,2.0,20.39,6.5,Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8025,17337.0,F,California,44.0,46963.0,2019-12-15,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8026,17337.0,F,California,44.0,46967.0,2019-12-15,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Clicked,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8027,17337.0,F,California,44.0,46977.0,2019-12-15,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1.0,355.74,6.5,Not Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8028,17337.0,F,California,44.0,46978.0,2019-12-15,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8029,17337.0,F,California,44.0,46999.0,2019-12-15,GGOENEBQ086799,Nest Thermostat E - USA,Nest,3.0,100.91,6.5,Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
8030,17337.0,F,California,44.0,47008.0,2019-12-15,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,Used,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0
